0;2;3;0.7775195973770149;0.46178175774526475;0.42032205867248273;0.7777791657457529;0.3312148615705472;0.37786651505656443;0.29567650620803765;0.5331431050727887;0.32591213462181606;0.20058846712696404;0.5264167625587177;0.42606607859232254;0.46450481705658253;0.6059857567624816;0.3603174630975929;0.3805438138098859
2;3;0;0.3839559530601851;0.3393948991043718;0.3945575634313847;0.2050521933111017;0.8898115358823783;0.12207750597438778;0.848178830592477;0.4172004829464304;0.380545294684144;0.4800353076669542;0.6735378721532307;0.5268606579856884;0.6153539398288459;0.8680178314806054;0.5076878293965659;0.463181485886882
2;4;0;0.34514877459297466;0.46263810907485275;0.7677513641087039;0.25155887361613083;0.22426080296970366;0.1697848330794872;0.860850935300579;0.6279404471712389;0.5718385886831799;0.5964847830309353;0.30719358567354976;0.6083644591408712;0.08185481664817681;0.4671926870903072;0.5738086782702922;0.3252935786193549
1;2;3;0.21212832423164218;0.5747050904353913;0.48455121953390035;0.8780139829052985;0.2282566827460771;0.2905630046723842;0.2827740043558828;0.4858015355190132;0.6254430088766966;0.3035812803525324;0.5045730993698218;0.6528853714738547;0.5092816037291286;0.6715553283050579;0.4918236159857941;0.48538405404605045
2;1;0;0.39415803995147314;0.37000142614022286;0.17775295964323515;0.4460448067957075;0.737601794880603;0.1032966804508779;0.8710589346107368;0.5122393617234262;0.5979279995175376;0.45009473051624876;0.23793763870904666;0.588443698954343;0.35189130671405655;0.6890046437375498;0.3927666995129741;0.34966498783145517
0;4;1;0.7986400696322247;0.5574091788215549;0.8319214599091188;0.30374476145116996;0.150349937803703;0.5356993828451668;0.5757724816868991;0.15561456855172076;0.1768311285020739;0.6731707946569812;0.8314053291008147;0.7421622595867203;0.2944587982828537;0.4590295983923709;0.40428143287721297;0.47164391029229863
0;0;3;0.7028655648203311;0.5692766195234451;0.8197856332187596;0.6719760839826198;0.669252550411573;0.3722287085444142;0.2894751118324463;0.3337961881347035;0.6694180199517348;0.6097907987961734;0.5730854864519564;0.686505842037297;0.6146526257707254;0.47761862267647676;0.6249565378507761;0.6161525033432942
1;1;2;0.23985501431592382;0.7448444775870282;0.24389523231700277;0.483439598085976;0.7026242655331486;0.9223218927989902;0.07665276226149348;0.8622286926650282;0.6820901918491318;0.6455102084216698;0.7387177317594318;0.39809668445188034;0.31907565739590965;0.5932785600449468;0.44666457743686055;0.5005984423518398
0;1;2;0.7503082633296361;0.720504657603512;0.12827211021782003;0.5564451239403192;0.8056907792226968;0.8548650374900689;0.03946320237593004;0.8995004105910153;0.45002484711606305;0.6125427519667525;0.4668624169134724;0.3202525110117759;0.28919998019776233;0.6507105821206396;0.18971763414695259;0.3003588604336536
0;2;3;0.7526948953695435;0.7148986340056213;0.503036713410447;0.8339393507235083;0.21330601798483215;0.3085094208971773;0.3882006552480472;0.3197919193325921;0.6687510411176505;0.8446964096016486;0.428189875734127;0.40610760545556;0.6200840609046976;0.6212797881675699;0.49074269122143077;0.6060873929724778
2;2;3;0.5265020906650946;0.22585549131481336;0.6230838032626419;0.7947491929389207;0.1737811945644103;0.36802125068349956;0.3044739099294324;0.3963327374430609;0.5634157962895909;0.7723144468112481;0.7004009812881657;0.4611675341210128;0.4446417983989263;0.6169474073254189;0.627954343200202;0.4420511978732218
1;1;3;0.11759402406764966;0.5282780747399628;0.14738287189491228;0.45647934542060215;0.7970478023606884;0.24646471697637004;0.274345837778635;0.28882455338542357;0.5623990146077442;0.5529583453954884;0.1883281809444286;0.18147374342574774;0.5559452701871337;0.6747666942111725;0.756183841794494;0.4836055154189429
